datetime,datetime_x,datetime_x,Comal River,Unnamed: 0_x,datetime_y,Comal Rv (nc),Unnamed: 0_y,datetime.1,Comal Rv (oc),datetime_y,MaxLevel
2017-01-07,2017-01-07 00:00:00,2017-01-07 00:00:00,380.0,91871,2017-01-07 00:00:00,285.0,168576,2017-01-07 00:00:00,65.5,2017-01-07,874.4
2017-01-08,2017-01-08 00:00:00,2017-01-08 00:00:00,376.0,91967,2017-01-08 00:00:00,285.0,168672,2017-01-08 00:00:00,64.9,2017-01-08,874.5
2017-01-09,2017-01-09 00:00:00,2017-01-09 00:00:00,376.0,92063,2017-01-09 00:00:00,285.0,168768,2017-01-09 00:00:00,64.9,2017-01-09,874.5
2017-01-10,2017-01-10 00:00:00,2017-01-10 00:00:00,389.0,92159,2017-01-10 00:00:00,294.0,168864,2017-01-10 00:00:00,64.9,2017-01-10,874.6
2017-01-11,2017-01-11 00:00:00,2017-01-11 00:00:00,380.0,92255,2017-01-11 00:00:00,299.0,168960,2017-01-11 00:00:00,64.9,2017-01-11,874.6
2017-01-12,2017-01-12 00:00:00,2017-01-12 00:00:00,384.0,92351,2017-01-12 00:00:00,304.0,169056,2017-01-12 00:00:00,64.9,2017-01-12,874.6
2017-01-13,2017-01-13 00:00:00,2017-01-13 00:00:00,384.0,92447,2017-01-13 00:00:00,294.0,169152,2017-01-13 00:00:00,65.5,2017-01-13,874.5
2017-01-14,2017-01-14 00:00:00,2017-01-14 00:00:00,380.0,92543,2017-01-14 00:00:00,299.0,169248,2017-01-14 00:00:00,65.5,2017-01-14,874.6
2017-01-15,2017-01-15 00:00:00,2017-01-15 00:00:00,393.0,92639,2017-01-15 00:00:00,304.0,169344,2017-01-15 00:00:00,66.2,2017-01-15,874.7
2017-01-16,2017-01-16 00:00:00,2017-01-16 00:00:00,389.0,92735,2017-01-16 00:00:00,294.0,169440,2017-01-16 00:00:00,64.9,2017-01-16,874.7
2017-01-17,2017-01-17 00:00:00,2017-01-17 00:00:00,429.0,92831,2017-01-17 00:00:00,299.0,169536,2017-01-17 00:00:00,65.5,2017-01-17,874.7
2017-01-18,2017-01-18 00:00:00,2017-01-18 00:00:00,597.0,92927,2017-01-18 00:00:00,323.0,169632,2017-01-18 00:00:00,72.2,2017-01-18,874.8
2017-01-19,2017-01-19 00:00:00,2017-01-19 00:00:00,512.0,93023,2017-01-19 00:00:00,332.0,169728,2017-01-19 00:00:00,68.2,2017-01-19,874.8
2017-01-20,2017-01-20 00:00:00,2017-01-20 00:00:00,406.0,93119,2017-01-20 00:00:00,337.0,169824,2017-01-20 00:00:00,63.6,2017-01-20,874.8
2017-01-21,2017-01-21 00:00:00,2017-01-21 00:00:00,397.0,93215,2017-01-21 00:00:00,323.0,169920,2017-01-21 00:00:00,63.6,2017-01-21,874.9
2017-01-22,2017-01-22 00:00:00,2017-01-22 00:00:00,397.0,93311,2017-01-22 00:00:00,318.0,170016,2017-01-22 00:00:00,63.6,2017-01-22,874.8
2017-01-23,2017-01-23 00:00:00,2017-01-23 00:00:00,393.0,93407,2017-01-23 00:00:00,308.0,170112,2017-01-23 00:00:00,65.5,2017-01-23,874.9
2017-01-24,2017-01-24 00:00:00,2017-01-24 00:00:00,397.0,93503,2017-01-24 00:00:00,318.0,170208,2017-01-24 00:00:00,65.5,2017-01-24,875.0
2017-01-25,2017-01-25 00:00:00,2017-01-25 00:00:00,397.0,93599,2017-01-25 00:00:00,332.0,170304,2017-01-25 00:00:00,68.8,2017-01-25,875.0
2017-01-26,2017-01-26 00:00:00,2017-01-26 00:00:00,393.0,93695,2017-01-26 00:00:00,323.0,170400,2017-01-26 00:00:00,62.9,2017-01-26,874.9
2017-01-27,2017-01-27 00:00:00,2017-01-27 00:00:00,411.0,93791,2017-01-27 00:00:00,313.0,170496,2017-01-27 00:00:00,62.2,2017-01-27,874.9
2017-01-28,2017-01-28 00:00:00,2017-01-28 00:00:00,393.0,93887,2017-01-28 00:00:00,304.0,170592,2017-01-28 00:00:00,61.6,2017-01-28,874.9
2017-01-29,2017-01-29 00:00:00,2017-01-29 00:00:00,402.0,93983,2017-01-29 00:00:00,299.0,170688,2017-01-29 00:00:00,61.6,2017-01-29,874.9
2017-01-30,2017-01-30 00:00:00,2017-01-30 00:00:00,397.0,94079,2017-01-30 00:00:00,299.0,170784,2017-01-30 00:00:00,60.9,2017-01-30,875.0
2017-01-31,2017-01-31 00:00:00,2017-01-31 00:00:00,393.0,94175,2017-01-31 00:00:00,299.0,170880,2017-01-31 00:00:00,58.3,2017-01-31,875.0
2017-02-01,2017-02-01 00:00:00,2017-02-01 00:00:00,406.0,94271,2017-02-01 00:00:00,318.0,170976,2017-02-01 00:00:00,59.0,2017-02-01,875.0
2017-02-02,2017-02-02 00:00:00,2017-02-02 00:00:00,376.0,94367,2017-02-02 00:00:00,294.0,171072,2017-02-02 00:00:00,58.3,2017-02-02,875.2
2017-02-03,2017-02-03 00:00:00,2017-02-03 00:00:00,397.0,94463,2017-02-03 00:00:00,323.0,171168,2017-02-03 00:00:00,59.0,2017-02-03,875.2
2017-02-04,2017-02-04 00:00:00,2017-02-04 00:00:00,397.0,94559,2017-02-04 00:00:00,308.0,171264,2017-02-04 00:00:00,57.6,2017-02-04,875.3
2017-02-05,2017-02-05 00:00:00,2017-02-05 00:00:00,397.0,94655,2017-02-05 00:00:00,323.0,171360,2017-02-05 00:00:00,57.0,2017-02-05,875.3
2017-02-06,2017-02-06 00:00:00,2017-02-06 00:00:00,402.0,94751,2017-02-06 00:00:00,308.0,171456,2017-02-06 00:00:00,56.3,2017-02-06,875.4
2017-02-07,2017-02-07 00:00:00,2017-02-07 00:00:00,402.0,94847,2017-02-07 00:00:00,313.0,171552,2017-02-07 00:00:00,55.0,2017-02-07,875.4
2017-02-08,2017-02-08 00:00:00,2017-02-08 00:00:00,402.0,94943,2017-02-08 00:00:00,299.0,171648,2017-02-08 00:00:00,49.9,2017-02-08,875.4
2017-02-09,2017-02-09 00:00:00,2017-02-09 00:00:00,393.0,95039,2017-02-09 00:00:00,299.0,171744,2017-02-09 00:00:00,47.3,2017-02-09,875.4
2017-02-10,2017-02-10 00:00:00,2017-02-10 00:00:00,389.0,95135,2017-02-10 00:00:00,308.0,171840,2017-02-10 00:00:00,48.6,2017-02-10,875.5
2017-02-11,2017-02-11 00:00:00,2017-02-11 00:00:00,411.0,95231,2017-02-11 00:00:00,313.0,171936,2017-02-11 00:00:00,53.7,2017-02-11,875.5
2017-02-12,2017-02-12 00:00:00,2017-02-12 00:00:00,397.0,95327,2017-02-12 00:00:00,308.0,172032,2017-02-12 00:00:00,53.1,2017-02-12,875.5
2017-02-13,2017-02-13 00:00:00,2017-02-13 00:00:00,393.0,95423,2017-02-13 00:00:00,313.0,172128,2017-02-13 00:00:00,53.7,2017-02-13,875.5
2017-02-14,2017-02-14 00:00:00,2017-02-14 00:00:00,393.0,95519,2017-02-14 00:00:00,281.0,172224,2017-02-14 00:00:00,59.0,2017-02-14,875.6
2017-02-15,2017-02-15 00:00:00,2017-02-15 00:00:00,502.0,95615,2017-02-15 00:00:00,277.0,172320,2017-02-15 00:00:00,60.3,2017-02-15,875.6
2017-02-16,2017-02-16 00:00:00,2017-02-16 00:00:00,429.0,95711,2017-02-16 00:00:00,281.0,172416,2017-02-16 00:00:00,64.9,2017-02-16,875.6
2017-02-17,2017-02-17 00:00:00,2017-02-17 00:00:00,434.0,95807,2017-02-17 00:00:00,281.0,172512,2017-02-17 00:00:00,65.5,2017-02-17,875.7
2017-02-18,2017-02-18 00:00:00,2017-02-18 00:00:00,434.0,95903,2017-02-18 00:00:00,290.0,172608,2017-02-18 00:00:00,67.5,2017-02-18,875.7
2017-02-19,2017-02-19 00:00:00,2017-02-19 00:00:00,434.0,95999,2017-02-19 00:00:00,290.0,172704,2017-02-19 00:00:00,67.5,2017-02-19,875.8
2017-02-20,2017-02-20 00:00:00,2017-02-20 00:00:00,502.0,96095,2017-02-20 00:00:00,299.0,172800,2017-02-20 00:00:00,72.2,2017-02-20,875.8
2017-02-21,2017-02-21 00:00:00,2017-02-21 00:00:00,502.0,96191,2017-02-21 00:00:00,277.0,172896,2017-02-21 00:00:00,71.5,2017-02-21,875.8
2017-02-22,2017-02-22 00:00:00,2017-02-22 00:00:00,448.0,96287,2017-02-22 00:00:00,281.0,172992,2017-02-22 00:00:00,70.8,2017-02-22,875.8
2017-02-23,2017-02-23 00:00:00,2017-02-23 00:00:00,453.0,96383,2017-02-23 00:00:00,290.0,173088,2017-02-23 00:00:00,71.5,2017-02-23,875.8
2017-02-24,2017-02-24 00:00:00,2017-02-24 00:00:00,443.0,96479,2017-02-24 00:00:00,308.0,173184,2017-02-24 00:00:00,71.5,2017-02-24,875.8
2017-02-25,2017-02-25 00:00:00,2017-02-25 00:00:00,434.0,96575,2017-02-25 00:00:00,308.0,173280,2017-02-25 00:00:00,68.8,2017-02-25,875.8
2017-02-26,2017-02-26 00:00:00,2017-02-26 00:00:00,429.0,96671,2017-02-26 00:00:00,294.0,173376,2017-02-26 00:00:00,69.5,2017-02-26,875.9
2017-02-27,2017-02-27 00:00:00,2017-02-27 00:00:00,429.0,96767,2017-02-27 00:00:00,308.0,173472,2017-02-27 00:00:00,69.5,2017-02-27,875.9
2017-02-28,2017-02-28 00:00:00,2017-02-28 00:00:00,429.0,96863,2017-02-28 00:00:00,308.0,173568,2017-02-28 00:00:00,64.9,2017-02-28,875.8
2017-03-01,2017-03-01 00:00:00,2017-03-01 00:00:00,457.0,96959,2017-03-01 00:00:00,332.0,173664,2017-03-01 00:00:00,66.2,2017-03-01,875.9
2017-03-02,2017-03-02 00:00:00,2017-03-02 00:00:00,434.0,97055,2017-03-02 00:00:00,318.0,173760,2017-03-02 00:00:00,66.2,2017-03-02,875.8
2017-03-03,2017-03-03 00:00:00,2017-03-03 00:00:00,438.0,97151,2017-03-03 00:00:00,337.0,173856,2017-03-03 00:00:00,65.5,2017-03-03,875.8
2017-03-04,2017-03-04 00:00:00,2017-03-04 00:00:00,424.0,97247,2017-03-04 00:00:00,313.0,173952,2017-03-04 00:00:00,66.2,2017-03-04,875.9
2017-03-05,2017-03-05 00:00:00,2017-03-05 00:00:00,548.0,97343,2017-03-05 00:00:00,313.0,174048,2017-03-05 00:00:00,68.2,2017-03-05,875.9
2017-03-06,2017-03-06 00:00:00,2017-03-06 00:00:00,467.0,97439,2017-03-06 00:00:00,318.0,174144,2017-03-06 00:00:00,66.9,2017-03-06,876.0
2017-03-07,2017-03-07 00:00:00,2017-03-07 00:00:00,429.0,97535,2017-03-07 00:00:00,327.0,174240,2017-03-07 00:00:00,66.9,2017-03-07,875.9
2017-03-08,2017-03-08 00:00:00,2017-03-08 00:00:00,424.0,97631,2017-03-08 00:00:00,327.0,174336,2017-03-08 00:00:00,66.9,2017-03-08,875.9
2017-03-09,2017-03-09 00:00:00,2017-03-09 00:00:00,415.0,97727,2017-03-09 00:00:00,327.0,174432,2017-03-09 00:00:00,64.9,2017-03-09,876.0
2017-03-10,2017-03-10 00:00:00,2017-03-10 00:00:00,4920.0,97823,2017-03-10 00:00:00,313.0,174528,2017-03-10 00:00:00,68.2,2017-03-10,876.0
2017-03-11,2017-03-11 00:00:00,2017-03-11 00:00:00,482.0,97919,2017-03-11 00:00:00,318.0,174624,2017-03-11 00:00:00,66.9,2017-03-11,876.0
2017-03-12,2017-03-12 00:00:00,2017-03-12 00:00:00,502.0,98015,2017-03-12 00:00:00,318.0,174720,2017-03-12 00:00:00,68.2,2017-03-12,876.0
2017-03-13,2017-03-13 00:00:00,2017-03-13 00:00:00,453.0,98107,2017-03-13 00:00:00,308.0,174812,2017-03-13 00:00:00,67.5,2017-03-13,876.0
2017-03-14,2017-03-14 00:00:00,2017-03-14 00:00:00,438.0,98203,2017-03-14 00:00:00,318.0,174908,2017-03-14 00:00:00,66.9,2017-03-14,876.0
2017-03-15,2017-03-15 00:00:00,2017-03-15 00:00:00,424.0,98299,2017-03-15 00:00:00,332.0,175004,2017-03-15 00:00:00,66.2,2017-03-15,876.1
2017-03-16,2017-03-16 00:00:00,2017-03-16 00:00:00,424.0,98395,2017-03-16 00:00:00,327.0,175100,2017-03-16 00:00:00,66.2,2017-03-16,876.0
2017-03-17,2017-03-17 00:00:00,2017-03-17 00:00:00,411.0,98491,2017-03-17 00:00:00,347.0,175196,2017-03-17 00:00:00,65.5,2017-03-17,876.0
2017-03-18,2017-03-18 00:00:00,2017-03-18 00:00:00,406.0,98587,2017-03-18 00:00:00,352.0,175292,2017-03-18 00:00:00,66.2,2017-03-18,876.0
2017-03-19,2017-03-19 00:00:00,2017-03-19 00:00:00,415.0,98683,2017-03-19 00:00:00,356.0,175388,2017-03-19 00:00:00,67.5,2017-03-19,876.0
2017-03-20,2017-03-20 00:00:00,2017-03-20 00:00:00,402.0,98779,2017-03-20 00:00:00,337.0,175484,2017-03-20 00:00:00,66.9,2017-03-20,876.1
2017-03-21,2017-03-21 00:00:00,2017-03-21 00:00:00,415.0,98875,2017-03-21 00:00:00,327.0,175580,2017-03-21 00:00:00,62.9,2017-03-21,876.1
2017-03-22,2017-03-22 00:00:00,2017-03-22 00:00:00,402.0,98971,2017-03-22 00:00:00,308.0,175676,2017-03-22 00:00:00,62.2,2017-03-22,876.0
2017-03-23,2017-03-23 00:00:00,2017-03-23 00:00:00,406.0,99067,2017-03-23 00:00:00,308.0,175772,2017-03-23 00:00:00,60.9,2017-03-23,876.0
2017-03-24,2017-03-24 00:00:00,2017-03-24 00:00:00,406.0,99163,2017-03-24 00:00:00,299.0,175868,2017-03-24 00:00:00,62.2,2017-03-24,876.1
2017-03-25,2017-03-25 00:00:00,2017-03-25 00:00:00,415.0,99259,2017-03-25 00:00:00,313.0,175964,2017-03-25 00:00:00,62.2,2017-03-25,876.0
2017-03-26,2017-03-26 00:00:00,2017-03-26 00:00:00,402.0,99355,2017-03-26 00:00:00,299.0,176060,2017-03-26 00:00:00,60.9,2017-03-26,876.1
2017-03-27,2017-03-27 00:00:00,2017-03-27 00:00:00,397.0,99451,2017-03-27 00:00:00,313.0,176156,2017-03-27 00:00:00,63.6,2017-03-27,876.1
2017-03-28,2017-03-28 00:00:00,2017-03-28 00:00:00,384.0,99547,2017-03-28 00:00:00,313.0,176252,2017-03-28 00:00:00,62.2,2017-03-28,876.1
2017-03-29,2017-03-29 00:00:00,2017-03-29 00:00:00,393.0,99643,2017-03-29 00:00:00,313.0,176348,2017-03-29 00:00:00,61.6,2017-03-29,876.1
2017-03-30,2017-03-30 00:00:00,2017-03-30 00:00:00,402.0,99739,2017-03-30 00:00:00,313.0,176444,2017-03-30 00:00:00,61.6,2017-03-30,876.1
2017-03-31,2017-03-31 00:00:00,2017-03-31 00:00:00,380.0,99835,2017-03-31 00:00:00,299.0,176540,2017-03-31 00:00:00,59.6,2017-03-31,876.1
2017-04-01,2017-04-01 00:00:00,2017-04-01 00:00:00,384.0,99931,2017-04-01 00:00:00,318.0,176636,2017-04-01 00:00:00,60.9,2017-04-01,876.1
2017-04-02,2017-04-02 00:00:00,2017-04-02 00:00:00,393.0,100027,2017-04-02 00:00:00,299.0,176732,2017-04-02 00:00:00,60.3,2017-04-02,876.2
2017-04-03,2017-04-03 00:00:00,2017-04-03 00:00:00,438.0,100123,2017-04-03 00:00:00,318.0,176828,2017-04-03 00:00:00,60.3,2017-04-03,876.2
2017-04-04,2017-04-04 00:00:00,2017-04-04 00:00:00,380.0,100219,2017-04-04 00:00:00,313.0,176924,2017-04-04 00:00:00,60.9,2017-04-04,876.2
2017-04-05,2017-04-05 00:00:00,2017-04-05 00:00:00,384.0,100315,2017-04-05 00:00:00,308.0,177020,2017-04-05 00:00:00,60.3,2017-04-05,876.2
2017-04-06,2017-04-06 00:00:00,2017-04-06 00:00:00,389.0,100411,2017-04-06 00:00:00,294.0,177116,2017-04-06 00:00:00,59.0,2017-04-06,876.2
2017-04-07,2017-04-07 00:00:00,2017-04-07 00:00:00,384.0,100507,2017-04-07 00:00:00,313.0,177212,2017-04-07 00:00:00,56.3,2017-04-07,876.2
2017-04-08,2017-04-08 00:00:00,2017-04-08 00:00:00,376.0,100603,2017-04-08 00:00:00,306.0,177308,2017-04-08 00:00:00,57.0,2017-04-08,876.3
2017-04-09,2017-04-09 00:00:00,2017-04-09 00:00:00,380.0,100699,2017-04-09 00:00:00,299.0,177404,2017-04-09 00:00:00,57.6,2017-04-09,876.3
2017-04-10,2017-04-10 00:00:00,2017-04-10 00:00:00,389.0,100795,2017-04-10 00:00:00,311.0,177500,2017-04-10 00:00:00,58.3,2017-04-10,876.3
2017-04-11,2017-04-11 00:00:00,2017-04-11 00:00:00,376.0,100891,2017-04-11 00:00:00,304.0,177596,2017-04-11 00:00:00,58.3,2017-04-11,876.3
2017-04-12,2017-04-12 00:00:00,2017-04-12 00:00:00,852.0,100976,2017-04-12 00:00:00,328.0,177683,2017-04-12 00:00:00,64.9,2017-04-12,876.4
2017-04-13,2017-04-13 00:00:00,2017-04-13 00:00:00,472.0,101072,2017-04-13 00:00:00,308.0,177779,2017-04-13 00:00:00,63.6,2017-04-13,876.4
2017-04-14,2017-04-14 00:00:00,2017-04-14 00:00:00,434.0,101168,2017-04-14 00:00:00,314.0,177875,2017-04-14 00:00:00,62.2,2017-04-14,876.5
2017-04-15,2017-04-15 00:00:00,2017-04-15 00:00:00,443.0,101264,2017-04-15 00:00:00,307.0,177971,2017-04-15 00:00:00,62.9,2017-04-15,876.5
2017-04-16,2017-04-16 00:00:00,2017-04-16 00:00:00,443.0,101360,2017-04-16 00:00:00,294.0,178067,2017-04-16 00:00:00,62.9,2017-04-16,876.5
2017-04-17,2017-04-17 00:00:00,2017-04-17 00:00:00,434.0,101456,2017-04-17 00:00:00,318.0,178163,2017-04-17 00:00:00,63.6,2017-04-17,876.6
2017-04-18,2017-04-18 00:00:00,2017-04-18 00:00:00,729.0,101549,2017-04-18 00:00:00,305.0,178259,2017-04-18 00:00:00,63.6,2017-04-18,876.6
2017-04-19,2017-04-19 00:00:00,2017-04-19 00:00:00,453.0,101645,2017-04-19 00:00:00,304.0,178355,2017-04-19 00:00:00,60.9,2017-04-19,876.6
2017-04-20,2017-04-20 00:00:00,2017-04-20 00:00:00,438.0,101741,2017-04-20 00:00:00,323.0,178451,2017-04-20 00:00:00,62.2,2017-04-20,876.7
2017-04-21,2017-04-21 00:00:00,2017-04-21 00:00:00,438.0,101837,2017-04-21 00:00:00,341.0,178547,2017-04-21 00:00:00,62.2,2017-04-21,876.7
2017-04-22,2017-04-22 00:00:00,2017-04-22 00:00:00,438.0,101933,2017-04-22 00:00:00,328.0,178643,2017-04-22 00:00:00,62.2,2017-04-22,876.7
2017-04-23,2017-04-23 00:00:00,2017-04-23 00:00:00,442.0,102029,2017-04-23 00:00:00,333.0,178739,2017-04-23 00:00:00,64.2,2017-04-23,876.7
2017-04-24,2017-04-24 00:00:00,2017-04-24 00:00:00,432.0,102125,2017-04-24 00:00:00,307.0,178835,2017-04-24 00:00:00,64.2,2017-04-24,876.7
2017-04-25,2017-04-25 00:00:00,2017-04-25 00:00:00,423.0,102221,2017-04-25 00:00:00,351.0,178931,2017-04-25 00:00:00,64.9,2017-04-25,876.8
2017-04-26,2017-04-26 00:00:00,2017-04-26 00:00:00,432.0,102317,2017-04-26 00:00:00,318.0,179027,2017-04-26 00:00:00,62.9,2017-04-26,876.8
2017-04-27,2017-04-27 00:00:00,2017-04-27 00:00:00,422.0,102413,2017-04-27 00:00:00,311.0,179123,2017-04-27 00:00:00,60.3,2017-04-27,876.7
2017-04-28,2017-04-28 00:00:00,2017-04-28 00:00:00,417.0,102509,2017-04-28 00:00:00,304.0,179219,2017-04-28 00:00:00,60.9,2017-04-28,876.7
2017-04-29,2017-04-29 00:00:00,2017-04-29 00:00:00,417.0,102605,2017-04-29 00:00:00,280.0,179315,2017-04-29 00:00:00,64.2,2017-04-29,876.7
2017-04-30,2017-04-30 00:00:00,2017-04-30 00:00:00,421.0,102701,2017-04-30 00:00:00,279.0,179411,2017-04-30 00:00:00,64.9,2017-04-30,876.7
2017-05-01,2017-05-01 00:00:00,2017-05-01 00:00:00,425.0,102797,2017-05-01 00:00:00,265.0,179507,2017-05-01 00:00:00,66.2,2017-05-01,876.7
2017-05-02,2017-05-02 00:00:00,2017-05-02 00:00:00,393.0,102893,2017-05-02 00:00:00,273.0,179603,2017-05-02 00:00:00,64.9,2017-05-02,876.6
2017-05-03,2017-05-03 00:00:00,2017-05-03 00:00:00,398.0,102989,2017-05-03 00:00:00,269.0,179699,2017-05-03 00:00:00,62.9,2017-05-03,876.6
2017-05-04,2017-05-04 00:00:00,2017-05-04 00:00:00,414.0,103085,2017-05-04 00:00:00,307.0,179795,2017-05-04 00:00:00,63.4,2017-05-04,876.5
2017-05-05,2017-05-05 00:00:00,2017-05-05 00:00:00,412.0,103181,2017-05-05 00:00:00,307.0,179891,2017-05-05 00:00:00,63.1,2017-05-05,876.4
2017-05-06,2017-05-06 00:00:00,2017-05-06 00:00:00,401.0,103277,2017-05-06 00:00:00,277.0,179987,2017-05-06 00:00:00,62.1,2017-05-06,876.4
2017-05-07,2017-05-07 00:00:00,2017-05-07 00:00:00,404.0,103373,2017-05-07 00:00:00,288.0,180083,2017-05-07 00:00:00,62.5,2017-05-07,876.4
2017-05-08,2017-05-08 00:00:00,2017-05-08 00:00:00,402.0,103469,2017-05-08 00:00:00,268.0,180179,2017-05-08 00:00:00,62.2,2017-05-08,876.3
2017-05-09,2017-05-09 00:00:00,2017-05-09 00:00:00,409.0,103565,2017-05-09 00:00:00,273.0,180275,2017-05-09 00:00:00,61.2,2017-05-09,876.3
2017-05-10,2017-05-10 00:00:00,2017-05-10 00:00:00,407.0,103661,2017-05-10 00:00:00,288.0,180371,2017-05-10 00:00:00,60.9,2017-05-10,876.3
2017-05-11,2017-05-11 00:00:00,2017-05-11 00:00:00,388.0,103757,2017-05-11 00:00:00,277.0,180467,2017-05-11 00:00:00,59.9,2017-05-11,876.2
2017-05-12,2017-05-12 00:00:00,2017-05-12 00:00:00,390.0,103853,2017-05-12 00:00:00,277.0,180563,2017-05-12 00:00:00,59.0,2017-05-12,876.2
2017-05-13,2017-05-13 00:00:00,2017-05-13 00:00:00,393.0,103949,2017-05-13 00:00:00,260.0,180659,2017-05-13 00:00:00,59.3,2017-05-13,876.1
2017-05-14,2017-05-14 00:00:00,2017-05-14 00:00:00,387.0,104045,2017-05-14 00:00:00,260.0,180755,2017-05-14 00:00:00,57.7,2017-05-14,876.1
2017-05-15,2017-05-15 00:00:00,2017-05-15 00:00:00,385.0,104141,2017-05-15 00:00:00,264.0,180851,2017-05-15 00:00:00,57.4,2017-05-15,876.1
2017-05-16,2017-05-16 00:00:00,2017-05-16 00:00:00,367.0,104237,2017-05-16 00:00:00,254.0,180947,2017-05-16 00:00:00,56.5,2017-05-16,876.1
2017-05-17,2017-05-17 00:00:00,2017-05-17 00:00:00,380.0,104333,2017-05-17 00:00:00,254.0,181043,2017-05-17 00:00:00,57.5,2017-05-17,876.0
2017-05-18,2017-05-18 00:00:00,2017-05-18 00:00:00,380.0,104429,2017-05-18 00:00:00,251.0,181139,2017-05-18 00:00:00,55.9,2017-05-18,876.0
2017-05-19,2017-05-19 00:00:00,2017-05-19 00:00:00,367.0,104525,2017-05-19 00:00:00,251.0,181235,2017-05-19 00:00:00,56.2,2017-05-19,876.0
2017-05-20,2017-05-20 00:00:00,2017-05-20 00:00:00,359.0,104621,2017-05-20 00:00:00,251.0,181331,2017-05-20 00:00:00,57.9,2017-05-20,876.0
2017-05-21,2017-05-21 00:00:00,2017-05-21 00:00:00,371.0,104717,2017-05-21 00:00:00,248.0,181427,2017-05-21 00:00:00,58.2,2017-05-21,876.0
2017-05-22,2017-05-22 00:00:00,2017-05-22 00:00:00,389.0,104813,2017-05-22 00:00:00,254.0,181523,2017-05-22 00:00:00,59.9,2017-05-22,876.1
2017-05-23,2017-05-23 00:00:00,2017-05-23 00:00:00,359.0,104909,2017-05-23 00:00:00,251.0,181619,2017-05-23 00:00:00,60.2,2017-05-23,876.2
2017-05-24,2017-05-24 00:00:00,2017-05-24 00:00:00,376.0,105005,2017-05-24 00:00:00,251.0,181715,2017-05-24 00:00:00,55.3,2017-05-24,876.2
2017-05-25,2017-05-25 00:00:00,2017-05-25 00:00:00,363.0,105101,2017-05-25 00:00:00,254.0,181811,2017-05-25 00:00:00,55.7,2017-05-25,876.2
2017-05-26,2017-05-26 00:00:00,2017-05-26 00:00:00,355.0,105197,2017-05-26 00:00:00,260.0,181907,2017-05-26 00:00:00,55.4,2017-05-26,876.2
2017-05-27,2017-05-27 00:00:00,2017-05-27 00:00:00,371.0,105293,2017-05-27 00:00:00,268.0,182003,2017-05-27 00:00:00,53.1,2017-05-27,876.2
2017-05-28,2017-05-28 00:00:00,2017-05-28 00:00:00,371.0,105389,2017-05-28 00:00:00,274.0,182099,2017-05-28 00:00:00,50.9,2017-05-28,876.2
2017-05-29,2017-05-29 00:00:00,2017-05-29 00:00:00,367.0,105485,2017-05-29 00:00:00,254.0,182195,2017-05-29 00:00:00,69.0,2017-05-29,876.2
2017-05-30,2017-05-30 00:00:00,2017-05-30 00:00:00,363.0,105581,2017-05-30 00:00:00,249.0,182291,2017-05-30 00:00:00,58.1,2017-05-30,876.2
2017-05-31,2017-05-31 00:00:00,2017-05-31 00:00:00,359.0,105677,2017-05-31 00:00:00,236.0,182387,2017-05-31 00:00:00,58.4,2017-05-31,876.2
2017-06-01,2017-06-01 00:00:00,2017-06-01 00:00:00,406.0,105773,2017-06-01 00:00:00,240.0,182483,2017-06-01 00:00:00,58.1,2017-06-01,876.3
2017-06-02,2017-06-02 00:00:00,2017-06-02 00:00:00,383.0,105869,2017-06-02 00:00:00,236.0,182579,2017-06-02 00:00:00,54.6,2017-06-02,876.3
2017-06-03,2017-06-03 00:00:00,2017-06-03 00:00:00,374.0,105965,2017-06-03 00:00:00,243.0,182675,2017-06-03 00:00:00,52.3,2017-06-03,876.3
2017-06-04,2017-06-04 00:00:00,2017-06-04 00:00:00,369.0,106061,2017-06-04 00:00:00,253.0,182771,2017-06-04 00:00:00,54.6,2017-06-04,876.3
2017-06-05,2017-06-05 00:00:00,2017-06-05 00:00:00,364.0,106157,2017-06-05 00:00:00,242.0,182867,2017-06-05 00:00:00,54.3,2017-06-05,876.3
2017-06-06,2017-06-06 00:00:00,2017-06-06 00:00:00,397.0,106253,2017-06-06 00:00:00,249.0,182963,2017-06-06 00:00:00,53.4,2017-06-06,876.3
2017-06-07,2017-06-07 00:00:00,2017-06-07 00:00:00,358.0,106349,2017-06-07 00:00:00,254.0,183059,2017-06-07 00:00:00,48.6,2017-06-07,876.3
2017-06-08,2017-06-08 00:00:00,2017-06-08 00:00:00,366.0,106445,2017-06-08 00:00:00,261.0,183155,2017-06-08 00:00:00,51.5,2017-06-08,876.3
2017-06-09,2017-06-09 00:00:00,2017-06-09 00:00:00,352.0,106541,2017-06-09 00:00:00,250.0,183251,2017-06-09 00:00:00,51.2,2017-06-09,876.3
2017-06-10,2017-06-10 00:00:00,2017-06-10 00:00:00,356.0,106637,2017-06-10 00:00:00,254.0,183347,2017-06-10 00:00:00,52.2,2017-06-10,876.2
2017-06-11,2017-06-11 00:00:00,2017-06-11 00:00:00,351.0,106733,2017-06-11 00:00:00,241.0,183443,2017-06-11 00:00:00,52.5,2017-06-11,876.2
2017-06-12,2017-06-12 00:00:00,2017-06-12 00:00:00,354.0,106829,2017-06-12 00:00:00,250.0,183539,2017-06-12 00:00:00,51.6,2017-06-12,876.1
2017-06-13,2017-06-13 00:00:00,2017-06-13 00:00:00,353.0,106925,2017-06-13 00:00:00,246.0,183635,2017-06-13 00:00:00,50.6,2017-06-13,876.1
